id;created_date;modified_date;is_deleted;recency;frequency;monetary;recency_score;frequency_score;monetary_score;rfm_score;segment;customer_id
4870;2021-03-31 21:47:33.004871;2021-03-31 21:47:33.004871;0;496;2;40;1;3;1;131;at_Risk;17294
4871;2021-03-31 21:47:33.004872;2021-03-31 21:47:33.004872;0;31;3;65;4;3;2;432;about_to_sleep;17295
4872;2021-03-31 21:47:33.004873;2021-03-31 21:47:33.004873;0;821;1;72;1;2;2;122;hibernating;17296
4873;2021-03-31 21:47:33.004874;2021-03-31 21:47:33.004874;0;19;1;0;5;2;1;521;hibernating;17297
4874;2021-03-31 21:47:33.004875;2021-03-31 21:47:33.004875;0;103;5;348;3;4;4;344;loyal_customers;17298
4875;2021-03-31 21:47:33.004876;2021-03-31 21:47:33.004876;0;14;6;1810;5;4;5;545;loyal_customers;17299
4876;2021-03-31 21:47:33.004877;2021-03-31 21:47:33.004877;0;393;2;990;2;3;5;235;at_Risk;17300
4877;2021-03-31 21:47:33.004878;2021-03-31 21:47:33.004878;0;23;2;30;5;3;1;531;about_to_sleep;17301
4878;2021-03-31 21:47:33.004879;2021-03-31 21:47:33.004879;0;17;5;504;5;4;4;544;loyal_customers;17302
4879;2021-03-31 21:47:33.004880;2021-03-31 21:47:33.004880;0;364;1;17;2;2;1;221;hibernating;17303
4880;2021-03-31 21:47:33.004881;2021-03-31 21:47:33.004881;0;536;1;0;1;2;1;121;hibernating;17304
4881;2021-03-31 21:47:33.004882;2021-03-31 21:47:33.004882;0;708;1;87;1;2;2;122;hibernating;17305
4882;2021-03-31 21:47:33.004883;2021-03-31 21:47:33.004883;0;13;21;2921;5;5;5;555;champions;17306
4883;2021-03-31 21:47:33.004884;2021-03-31 21:47:33.004884;0;397;11;969;2;5;5;255;cant_loose;17307
4884;2021-03-31 21:47:33.004885;2021-03-31 21:47:33.004885;0;396;2;0;2;3;1;231;at_Risk;17308
4885;2021-03-31 21:47:33.004886;2021-03-31 21:47:33.004886;0;216;3;95;2;3;2;232;at_Risk;17309
4886;2021-03-31 21:47:33.004887;2021-03-31 21:47:33.004887;0;389;2;30;2;3;1;231;at_Risk;17310
4887;2021-03-31 21:47:33.004888;2021-03-31 21:47:33.004888;0;80;6;607;3;4;4;344;loyal_customers;17311
4888;2021-03-31 21:47:33.004889;2021-03-31 21:47:33.004889;0;127;3;0;3;3;1;331;about_to_sleep;17312
4889;2021-03-31 21:47:33.004890;2021-03-31 21:47:33.004890;0;122;1;60;3;2;2;322;hibernating;17313
4890;2021-03-31 21:47:33.004891;2021-03-31 21:47:33.004891;0;1;17;3029;5;5;5;555;champions;17314
4891;2021-03-31 21:47:33.004892;2021-03-31 21:47:33.004892;0;6;42;2525;5;5;5;555;champions;17315
4892;2021-03-31 21:47:33.004893;2021-03-31 21:47:33.004893;0;422;1;0;1;2;1;121;hibernating;17316
4893;2021-03-31 21:47:33.004894;2021-03-31 21:47:33.004894;0;33;3;365;4;3;4;434;loyal_customers;17317
4894;2021-03-31 21:47:33.004895;2021-03-31 21:47:33.004895;0;728;1;0;1;2;1;121;hibernating;17318
4895;2021-03-31 21:47:33.004896;2021-03-31 21:47:33.004896;0;496;1;0;1;2;1;121;hibernating;17319
4896;2021-03-31 21:47:33.004897;2021-03-31 21:47:33.004897;0;102;5;754;3;4;4;344;loyal_customers;17320
4897;2021-03-31 21:47:33.004898;2021-03-31 21:47:33.004898;0;277;6;375;2;4;4;244;at_Risk;17321
4898;2021-03-31 21:47:33.004899;2021-03-31 21:47:33.004899;0;378;5;410;2;4;4;244;at_Risk;17322
4899;2021-03-31 21:47:33.004900;2021-03-31 21:47:33.004900;0;17;12;4675;5;5;5;555;champions;17323
4900;2021-03-31 21:47:33.004901;2021-03-31 21:47:33.004901;0;11;12;1033;5;5;5;555;champions;17324
4901;2021-03-31 21:47:33.004902;2021-03-31 21:47:33.004902;0;253;3;661;2;3;4;234;at_Risk;17325
4902;2021-03-31 21:47:33.004903;2021-03-31 21:47:33.004903;0;410;2;281;2;3;3;233;at_Risk;17326
4903;2021-03-31 21:47:33.004904;2021-03-31 21:47:33.004904;0;412;2;60;2;3;2;232;at_Risk;17327
4904;2021-03-31 21:47:33.004905;2021-03-31 21:47:33.004905;0;618;1;75;1;2;2;122;hibernating;17328
4905;2021-03-31 21:47:33.004906;2021-03-31 21:47:33.004906;0;16;5;78;5;4;2;542;potential_loyalists;17329
4906;2021-03-31 21:47:33.004907;2021-03-31 21:47:33.004907;0;25;4;532;5;4;4;544;loyal_customers;17330
4907;2021-03-31 21:47:33.004908;2021-03-31 21:47:33.004908;0;126;1;45;3;2;2;322;hibernating;17331
4908;2021-03-31 21:47:33.004909;2021-03-31 21:47:33.004909;0;463;5;72;1;4;2;142;at_Risk;17332
4909;2021-03-31 21:47:33.004910;2021-03-31 21:47:33.004910;0;88;1;344;3;2;4;324;at_Risk;17333
4910;2021-03-31 21:47:33.004911;2021-03-31 21:47:33.004911;0;70;3;30;4;3;1;431;about_to_sleep;17334
4911;2021-03-31 21:47:33.004912;2021-03-31 21:47:33.004912;0;386;2;25;2;3;1;231;at_Risk;17335
4912;2021-03-31 21:47:33.004913;2021-03-31 21:47:33.004913;0;474;1;0;1;2;1;121;hibernating;17336
4913;2021-03-31 21:47:33.004914;2021-03-31 21:47:33.004914;0;34;4;5;4;4;1;441;loyal_customers;17337
4914;2021-03-31 21:47:33.004915;2021-03-31 21:47:33.004915;0;10;17;1742;5;5;5;555;champions;17338
4915;2021-03-31 21:47:33.004916;2021-03-31 21:47:33.004916;0;185;3;506;3;3;4;334;need_attention;17339
4916;2021-03-31 21:47:33.004917;2021-03-31 21:47:33.004917;0;34;17;1202;4;5;5;455;loyal_customers;17340
4917;2021-03-31 21:47:33.004918;2021-03-31 21:47:33.004918;0;188;4;138;3;4;2;342;loyal_customers;17341
4918;2021-03-31 21:47:33.004919;2021-03-31 21:47:33.004919;0;382;4;1554;2;4;5;245;at_Risk;17342
4919;2021-03-31 21:47:33.004920;2021-03-31 21:47:33.004920;0;357;6;527;2;4;4;244;at_Risk;17343
4920;2021-03-31 21:47:33.004921;2021-03-31 21:47:33.004921;0;49;2;116;4;3;2;432;about_to_sleep;17344
4921;2021-03-31 21:47:33.004922;2021-03-31 21:47:33.004922;0;17;10;587;5;5;4;554;champions;17345
4922;2021-03-31 21:47:33.004923;2021-03-31 21:47:33.004923;0;2;25;1636;5;5;5;555;champions;17346
4923;2021-03-31 21:47:33.004924;2021-03-31 21:47:33.004924;0;89;1;0;3;2;1;321;hibernating;17347
4924;2021-03-31 21:47:33.004925;2021-03-31 21:47:33.004925;0;17;9;975;5;5;5;555;champions;17348
4925;2021-03-31 21:47:33.004926;2021-03-31 21:47:33.004926;0;181;5;1239;3;4;5;345;loyal_customers;17349
4926;2021-03-31 21:47:33.004927;2021-03-31 21:47:33.004927;0;53;6;534;4;4;4;444;loyal_customers;17350
4927;2021-03-31 21:47:33.004928;2021-03-31 21:47:33.004928;0;38;12;513;4;5;4;454;loyal_customers;17351
4928;2021-03-31 21:47:33.004929;2021-03-31 21:47:33.004929;0;375;1;0;2;2;1;221;hibernating;17352
4929;2021-03-31 21:47:33.004930;2021-03-31 21:47:33.004930;0;66;4;252;4;4;3;443;loyal_customers;17353
4930;2021-03-31 21:47:33.004931;2021-03-31 21:47:33.004931;0;53;4;180;4;4;3;443;loyal_customers;17354
4931;2021-03-31 21:47:33.004932;2021-03-31 21:47:33.004932;0;389;1;347;2;2;4;224;hibernating;17355
4932;2021-03-31 21:47:33.004933;2021-03-31 21:47:33.004933;0;344;5;1779;2;4;5;245;at_Risk;17356
4933;2021-03-31 21:47:33.004934;2021-03-31 21:47:33.004934;0;26;2;32;4;3;1;431;about_to_sleep;17357
4934;2021-03-31 21:47:33.004935;2021-03-31 21:47:33.004935;0;357;4;269;2;4;3;243;at_Risk;17358
4935;2021-03-31 21:47:33.004936;2021-03-31 21:47:33.004936;0;13;2;413;5;3;4;534;loyal_customers;17359
4936;2021-03-31 21:47:33.004937;2021-03-31 21:47:33.004937;0;20;6;616;5;4;4;544;loyal_customers;17360
4937;2021-03-31 21:47:33.004938;2021-03-31 21:47:33.004938;0;50;5;116;4;4;2;442;loyal_customers;17361
4938;2021-03-31 21:47:33.004939;2021-03-31 21:47:33.004939;0;241;7;238;2;4;3;243;at_Risk;17362
4939;2021-03-31 21:47:33.004940;2021-03-31 21:47:33.004940;0;456;3;148;1;3;3;133;at_Risk;17363
4940;2021-03-31 21:47:33.004941;2021-03-31 21:47:33.004941;0;17;27;3293;5;5;5;555;champions;17364
4941;2021-03-31 21:47:33.004942;2021-03-31 21:47:33.004942;0;15;15;1432;5;5;5;555;champions;17365
4942;2021-03-31 21:47:33.004943;2021-03-31 21:47:33.004943;0;458;2;119;1;3;2;132;at_Risk;17366
4943;2021-03-31 21:47:33.004944;2021-03-31 21:47:33.004944;0;240;1;17;2;2;1;221;hibernating;17367
4944;2021-03-31 21:47:33.004945;2021-03-31 21:47:33.004945;0;25;13;2430;5;5;5;555;champions;17368
4945;2021-03-31 21:47:33.004946;2021-03-31 21:47:33.004946;0;429;1;45;1;2;2;122;hibernating;17369
4946;2021-03-31 21:47:33.004947;2021-03-31 21:47:33.004947;0;75;4;185;3;4;3;343;loyal_customers;17370
4947;2021-03-31 21:47:33.004948;2021-03-31 21:47:33.004948;0;20;6;1170;5;4;5;545;loyal_customers;17371
4948;2021-03-31 21:47:33.004949;2021-03-31 21:47:33.004949;0;43;27;2969;4;5;5;455;loyal_customers;17372
4949;2021-03-31 21:47:33.004950;2021-03-31 21:47:33.004950;0;42;7;276;4;4;3;443;loyal_customers;17373
4950;2021-03-31 21:47:33.004951;2021-03-31 21:47:33.004951;0;221;3;471;2;3;4;234;at_Risk;17374
4951;2021-03-31 21:47:33.004952;2021-03-31 21:47:33.004952;0;201;4;238;3;4;3;343;loyal_customers;17375
4952;2021-03-31 21:47:33.004953;2021-03-31 21:47:33.004953;0;73;4;212;4;4;3;443;loyal_customers;17376
4953;2021-03-31 21:47:33.004954;2021-03-31 21:47:33.004954;0;26;76;7480;4;5;5;455;loyal_customers;17377
4954;2021-03-31 21:47:33.004955;2021-03-31 21:47:33.004955;0;376;1;24;2;2;1;221;hibernating;17378
4955;2021-03-31 21:47:33.004956;2021-03-31 21:47:33.004956;0;13;1;55;5;2;2;522;hibernating;17379
4956;2021-03-31 21:47:33.004957;2021-03-31 21:47:33.004957;0;503;3;1286;1;3;5;135;at_Risk;17380
4957;2021-03-31 21:47:33.004958;2021-03-31 21:47:33.004958;0;3;38;4734;5;5;5;555;champions;17381
4958;2021-03-31 21:47:33.004959;2021-03-31 21:47:33.004959;0;216;8;385;2;5;4;254;cant_loose;17382
4959;2021-03-31 21:47:33.004960;2021-03-31 21:47:33.004960;0;183;2;245;3;3;3;333;need_attention;17383
4960;2021-03-31 21:47:33.004961;2021-03-31 21:47:33.004961;0;21;3;115;5;3;2;532;about_to_sleep;17384
4961;2021-03-31 21:47:33.004962;2021-03-31 21:47:33.004962;0;17;1;0;5;2;1;521;hibernating;17385
4962;2021-03-31 21:47:33.004963;2021-03-31 21:47:33.004963;0;116;7;823;3;4;4;344;loyal_customers;17386
4963;2021-03-31 21:47:33.004964;2021-03-31 21:47:33.004964;0;22;2;50;5;3;2;532;about_to_sleep;17387
4964;2021-03-31 21:47:33.004965;2021-03-31 21:47:33.004965;0;7;11;1046;5;5;5;555;champions;17388
4965;2021-03-31 21:47:33.004966;2021-03-31 21:47:33.004966;0;10;61;6867;5;5;5;555;champions;17389
4966;2021-03-31 21:47:33.004967;2021-03-31 21:47:33.004967;0;423;1;201;1;2;3;123;hibernating;17390
4967;2021-03-31 21:47:33.004968;2021-03-31 21:47:33.004968;0;166;2;103;3;3;2;332;about_to_sleep;17391
4968;2021-03-31 21:47:33.004969;2021-03-31 21:47:33.004969;0;193;3;513;3;3;4;334;need_attention;17392
4969;2021-03-31 21:47:33.004970;2021-03-31 21:47:33.004970;0;413;2;0;2;3;1;231;at_Risk;17393
4970;2021-03-31 21:47:33.004971;2021-03-31 21:47:33.004971;0;251;1;10;2;2;1;221;hibernating;17394
4971;2021-03-31 21:47:33.004972;2021-03-31 21:47:33.004972;0;510;1;0;1;2;1;121;hibernating;17395
4972;2021-03-31 21:47:33.004973;2021-03-31 21:47:33.004973;0;41;12;6270;4;5;5;455;loyal_customers;17396
4973;2021-03-31 21:47:33.004974;2021-03-31 21:47:33.004974;0;24;3;341;5;3;4;534;loyal_customers;17397
4974;2021-03-31 21:47:33.004975;2021-03-31 21:47:33.004975;0;117;3;105;3;3;2;332;about_to_sleep;17398
4975;2021-03-31 21:47:33.004976;2021-03-31 21:47:33.004976;0;211;7;450;2;4;4;244;at_Risk;17400
4976;2021-03-31 21:47:33.004977;2021-03-31 21:47:33.004977;0;543;1;0;1;2;1;121;hibernating;17401
4977;2021-03-31 21:47:33.004978;2021-03-31 21:47:33.004978;0;53;23;11767;4;5;5;455;loyal_customers;17402
4978;2021-03-31 21:47:33.004979;2021-03-31 21:47:33.004979;0;275;2;104;2;3;2;232;at_Risk;17403
4979;2021-03-31 21:47:33.004980;2021-03-31 21:47:33.004980;0;7;23;3194;5;5;5;555;champions;17404
4980;2021-03-31 21:47:33.004981;2021-03-31 21:47:33.004981;0;4;3;162;5;3;3;533;need_attention;17405
4981;2021-03-31 21:47:33.004982;2021-03-31 21:47:33.004982;0;71;13;986;4;5;5;455;loyal_customers;17406
4982;2021-03-31 21:47:33.004983;2021-03-31 21:47:33.004983;0;414;1;0;2;2;1;221;hibernating;17407
4983;2021-03-31 21:47:33.004984;2021-03-31 21:47:33.004984;0;166;3;75;3;3;2;332;about_to_sleep;17408
4984;2021-03-31 21:47:33.004985;2021-03-31 21:47:33.004985;0;128;10;7944;3;5;5;355;loyal_customers;17409
4985;2021-03-31 21:47:33.004986;2021-03-31 21:47:33.004986;0;1;5;255;5;4;3;543;potential_loyalists;17410
4986;2021-03-31 21:47:33.004987;2021-03-31 21:47:33.004987;0;14;5;223;5;4;3;543;potential_loyalists;17411
4987;2021-03-31 21:47:33.004988;2021-03-31 21:47:33.004988;0;26;15;895;4;5;5;455;loyal_customers;17412
4988;2021-03-31 21:47:33.004989;2021-03-31 21:47:33.004989;0;407;2;285;2;3;3;233;at_Risk;17413
4989;2021-03-31 21:47:33.004990;2021-03-31 21:47:33.004990;0;46;6;210;4;4;3;443;loyal_customers;17414
4990;2021-03-31 21:47:33.004991;2021-03-31 21:47:33.004991;0;82;1;15;3;2;1;321;hibernating;17415
4991;2021-03-31 21:47:33.004992;2021-03-31 21:47:33.004992;0;62;21;1538;4;5;5;455;loyal_customers;17416
4992;2021-03-31 21:47:33.004993;2021-03-31 21:47:33.004993;0;462;1;45;1;2;2;122;hibernating;17417
4993;2021-03-31 21:47:33.004994;2021-03-31 21:47:33.004994;0;45;3;98;4;3;2;432;about_to_sleep;17418
4994;2021-03-31 21:47:33.004995;2021-03-31 21:47:33.004995;0;14;18;375;5;5;4;554;champions;17419
4995;2021-03-31 21:47:33.004996;2021-03-31 21:47:33.004996;0;52;6;707;4;4;4;444;loyal_customers;17420
4996;2021-03-31 21:47:33.004997;2021-03-31 21:47:33.004997;0;388;3;211;2;3;3;233;at_Risk;17421
4997;2021-03-31 21:47:33.004998;2021-03-31 21:47:33.004998;0;6;11;1161;5;5;5;555;champions;17422
4998;2021-03-31 21:47:33.004999;2021-03-31 21:47:33.004999;0;49;3;597;4;3;4;434;loyal_customers;17423
4999;2021-03-31 21:47:33.005000;2021-03-31 21:47:33.005000;0;21;2;66;5;3;2;532;about_to_sleep;17425
5000;2021-03-31 21:47:33.005001;2021-03-31 21:47:33.005001;0;33;13;1737;4;5;5;455;loyal_customers;17426
5001;2021-03-31 21:47:33.005002;2021-03-31 21:47:33.005002;0;74;1;310;4;2;3;423;at_Risk;17427
5002;2021-03-31 21:47:33.005003;2021-03-31 21:47:33.005003;0;8;44;6170;5;5;5;555;champions;17428
5003;2021-03-31 21:47:33.005004;2021-03-31 21:47:33.005004;0;159;5;1405;3;4;5;345;loyal_customers;17429
5004;2021-03-31 21:47:33.005005;2021-03-31 21:47:33.005005;0;154;4;515;3;4;4;344;loyal_customers;17430
5005;2021-03-31 21:47:33.005006;2021-03-31 21:47:33.005006;0;315;1;0;2;2;1;221;hibernating;17431
5006;2021-03-31 21:47:33.005007;2021-03-31 21:47:33.005007;0;20;9;657;5;5;4;554;champions;17432
5007;2021-03-31 21:47:33.005008;2021-03-31 21:47:33.005008;0;2;2;241;5;3;3;533;need_attention;17433
5008;2021-03-31 21:47:33.005009;2021-03-31 21:47:33.005009;0;11;7;309;5;4;3;543;potential_loyalists;17434
5009;2021-03-31 21:47:33.005010;2021-03-31 21:47:33.005010;0;413;1;0;2;2;1;221;hibernating;17435
5010;2021-03-31 21:47:33.005011;2021-03-31 21:47:33.005011;0;122;5;504;3;4;4;344;loyal_customers;17436
5011;2021-03-31 21:47:33.005012;2021-03-31 21:47:33.005012;0;532;1;0;1;2;1;121;hibernating;17437
5012;2021-03-31 21:47:33.005013;2021-03-31 21:47:33.005013;0;256;5;276;2;4;3;243;at_Risk;17438
5013;2021-03-31 21:47:33.005014;2021-03-31 21:47:33.005014;0;658;1;0;1;2;1;121;hibernating;17439
5014;2021-03-31 21:47:33.005015;2021-03-31 21:47:33.005015;0;188;4;532;3;4;4;344;loyal_customers;17440
5015;2021-03-31 21:47:33.005016;2021-03-31 21:47:33.005016;0;883;1;30;1;2;1;121;hibernating;17441
5016;2021-03-31 21:47:33.005017;2021-03-31 21:47:33.005017;0;65;15;1473;4;5;5;455;loyal_customers;17442
5017;2021-03-31 21:47:33.005018;2021-03-31 21:47:33.005018;0;251;1;0;2;2;1;221;hibernating;17443
5018;2021-03-31 21:47:33.005019;2021-03-31 21:47:33.005019;0;35;3;230;4;3;3;433;need_attention;17444
5019;2021-03-31 21:47:33.005020;2021-03-31 21:47:33.005020;0;179;2;164;3;3;3;333;need_attention;17446
5020;2021-03-31 21:47:33.005021;2021-03-31 21:47:33.005021;0;42;2;160;4;3;3;433;need_attention;17447
5021;2021-03-31 21:47:33.005022;2021-03-31 21:47:33.005022;0;373;46;3135;2;5;5;255;cant_loose;17448
5022;2021-03-31 21:47:33.005023;2021-03-31 21:47:33.005023;0;47;13;669;4;5;4;454;loyal_customers;17449
5023;2021-03-31 21:47:33.005024;2021-03-31 21:47:33.005024;0;5;50;19053;5;5;5;555;champions;17450
5024;2021-03-31 21:47:33.005025;2021-03-31 21:47:33.005025;0;18;7;332;5;4;3;543;potential_loyalists;17451
5025;2021-03-31 21:47:33.005026;2021-03-31 21:47:33.005026;0;20;2;30;5;3;1;531;about_to_sleep;17453
5026;2021-03-31 21:47:33.005027;2021-03-31 21:47:33.005027;0;194;10;727;3;5;4;354;loyal_customers;17454
5027;2021-03-31 21:47:33.005028;2021-03-31 21:47:33.005028;0;206;1;15;2;2;1;221;hibernating;17455
5028;2021-03-31 21:47:33.005029;2021-03-31 21:47:33.005029;0;455;2;456;1;3;4;134;at_Risk;17456
5029;2021-03-31 21:47:33.005030;2021-03-31 21:47:33.005030;0;207;14;790;2;5;4;254;cant_loose;17457
5030;2021-03-31 21:47:33.005031;2021-03-31 21:47:33.005031;0;18;2;159;5;3;3;533;need_attention;17458
5031;2021-03-31 21:47:33.005032;2021-03-31 21:47:33.005032;0;32;2;119;4;3;2;432;about_to_sleep;17459
5032;2021-03-31 21:47:33.005033;2021-03-31 21:47:33.005033;0;185;16;2466;3;5;5;355;loyal_customers;17460
5033;2021-03-31 21:47:33.005034;2021-03-31 21:47:33.005034;0;25;3;2410;5;3;5;535;loyal_customers;17461
5034;2021-03-31 21:47:33.005035;2021-03-31 21:47:33.005035;0;62;2;35;4;3;1;431;about_to_sleep;17462
5035;2021-03-31 21:47:33.005036;2021-03-31 21:47:33.005036;0;19;7;477;5;4;4;544;loyal_customers;17463
5036;2021-03-31 21:47:33.005037;2021-03-31 21:47:33.005037;0;249;3;10;2;3;1;231;at_Risk;17464
5037;2021-03-31 21:47:33.005038;2021-03-31 21:47:33.005038;0;428;7;313;1;4;3;143;at_Risk;17465
5038;2021-03-31 21:47:33.005039;2021-03-31 21:47:33.005039;0;13;2;198;5;3;3;533;need_attention;17466
5039;2021-03-31 21:47:33.005040;2021-03-31 21:47:33.005040;0;457;1;0;1;2;1;121;hibernating;17467
5040;2021-03-31 21:47:33.005041;2021-03-31 21:47:33.005041;0;12;3;155;5;3;3;533;need_attention;17468
5041;2021-03-31 21:47:33.005042;2021-03-31 21:47:33.005042;0;19;17;1877;5;5;5;555;champions;17469
5042;2021-03-31 21:47:33.005043;2021-03-31 21:47:33.005043;0;47;11;1436;4;5;5;455;loyal_customers;17470
5043;2021-03-31 21:47:33.005044;2021-03-31 21:47:33.005044;0;477;1;339;1;2;4;124;hibernating;17471
5044;2021-03-31 21:47:33.005045;2021-03-31 21:47:33.005045;0;290;4;469;2;4;4;244;at_Risk;17472
5045;2021-03-31 21:47:33.005046;2021-03-31 21:47:33.005046;0;411;2;84;2;3;2;232;at_Risk;17473
5046;2021-03-31 21:47:33.005047;2021-03-31 21:47:33.005047;0;602;1;0;1;2;1;121;hibernating;17474
5047;2021-03-31 21:47:33.005048;2021-03-31 21:47:33.005048;0;81;1;30;3;2;1;321;hibernating;17475
5048;2021-03-31 21:47:33.005049;2021-03-31 21:47:33.005049;0;457;2;73;1;3;2;132;at_Risk;17476
5049;2021-03-31 21:47:33.005050;2021-03-31 21:47:33.005050;0;556;2;234;1;3;3;133;at_Risk;17477
5050;2021-03-31 21:47:33.005051;2021-03-31 21:47:33.005051;0;410;2;49;2;3;2;232;at_Risk;17478
5051;2021-03-31 21:47:33.005052;2021-03-31 21:47:33.005052;0;635;1;153;1;2;3;123;hibernating;17479
5052;2021-03-31 21:47:33.005053;2021-03-31 21:47:33.005053;0;80;2;240;3;3;3;333;need_attention;17480
5053;2021-03-31 21:47:33.005054;2021-03-31 21:47:33.005054;0;18;4;80;5;4;2;542;potential_loyalists;17481
5054;2021-03-31 21:47:33.005055;2021-03-31 21:47:33.005055;0;432;2;620;1;3;4;134;at_Risk;17482
5055;2021-03-31 21:47:33.005056;2021-03-31 21:47:33.005056;0;67;4;165;4;4;3;443;loyal_customers;17483
5056;2021-03-31 21:47:33.005057;2021-03-31 21:47:33.005057;0;371;2;276;2;3;3;233;at_Risk;17484
5057;2021-03-31 21:47:33.005058;2021-03-31 21:47:33.005058;0;263;1;134;2;2;2;222;hibernating;17486
5058;2021-03-31 21:47:33.005059;2021-03-31 21:47:33.005059;0;759;1;0;1;2;1;121;hibernating;17487
5059;2021-03-31 21:47:33.005060;2021-03-31 21:47:33.005060;0;495;1;30;1;2;1;121;hibernating;17488
5060;2021-03-31 21:47:33.005061;2021-03-31 21:47:33.005061;0;2;2;28;5;3;1;531;about_to_sleep;17489
5061;2021-03-31 21:47:33.005062;2021-03-31 21:47:33.005062;0;76;9;582;3;5;4;354;loyal_customers;17490
5062;2021-03-31 21:47:33.005063;2021-03-31 21:47:33.005063;0;17;17;1327;5;5;5;555;champions;17491
5063;2021-03-31 21:47:33.005064;2021-03-31 21:47:33.005064;0;221;3;17;2;3;1;231;at_Risk;17492
5064;2021-03-31 21:47:33.005065;2021-03-31 21:47:33.005065;0;387;1;0;2;2;1;221;hibernating;17493
5065;2021-03-31 21:47:33.005066;2021-03-31 21:47:33.005066;0;504;1;0;1;2;1;121;hibernating;17494
5066;2021-03-31 21:47:33.005067;2021-03-31 21:47:33.005067;0;303;3;704;2;3;4;234;at_Risk;17495
5067;2021-03-31 21:47:33.005068;2021-03-31 21:47:33.005068;0;361;4;136;2;4;2;242;at_Risk;17496
5068;2021-03-31 21:47:33.005069;2021-03-31 21:47:33.005069;0;392;2;164;2;3;3;233;at_Risk;17497
5069;2021-03-31 21:47:33.005070;2021-03-31 21:47:33.005070;0;78;1;90;3;2;2;322;hibernating;17498
5070;2021-03-31 21:47:33.005071;2021-03-31 21:47:33.005071;0;292;2;30;2;3;1;231;at_Risk;17499
5071;2021-03-31 21:47:33.005072;2021-03-31 21:47:33.005072;0;19;3;618;5;3;4;534;loyal_customers;17500
5072;2021-03-31 21:47:33.005073;2021-03-31 21:47:33.005073;0;282;2;47;2;3;2;232;at_Risk;17501
5073;2021-03-31 21:47:33.005074;2021-03-31 21:47:33.005074;0;12;4;129;5;4;2;542;potential_loyalists;17502
5074;2021-03-31 21:47:33.005075;2021-03-31 21:47:33.005075;0;153;2;15;3;3;1;331;about_to_sleep;17503
5075;2021-03-31 21:47:33.005076;2021-03-31 21:47:33.005076;0;190;18;1140;3;5;5;355;loyal_customers;17504
5076;2021-03-31 21:47:33.005077;2021-03-31 21:47:33.005077;0;208;5;101;2;4;2;242;at_Risk;17505
5077;2021-03-31 21:47:33.005078;2021-03-31 21:47:33.005078;0;78;1;50;3;2;2;322;hibernating;17506
5078;2021-03-31 21:47:33.005079;2021-03-31 21:47:33.005079;0;264;2;227;2;3;3;233;at_Risk;17507
5079;2021-03-31 21:47:33.005080;2021-03-31 21:47:33.005080;0;253;8;899;2;5;5;255;cant_loose;17508
5080;2021-03-31 21:47:33.005081;2021-03-31 21:47:33.005081;0;60;8;1486;4;5;5;455;loyal_customers;17509
5081;2021-03-31 21:47:33.005082;2021-03-31 21:47:33.005082;0;27;2;2063;4;3;5;435;loyal_customers;17510
5082;2021-03-31 21:47:33.005083;2021-03-31 21:47:33.005083;0;8;59;16193;5;5;5;555;champions;17511
5083;2021-03-31 21:47:33.005084;2021-03-31 21:47:33.005084;0;31;17;2081;4;5;5;455;loyal_customers;17512
5084;2021-03-31 21:47:33.005085;2021-03-31 21:47:33.005085;0;74;3;152;4;3;3;433;need_attention;17513
5085;2021-03-31 21:47:33.005086;2021-03-31 21:47:33.005086;0;278;2;152;2;3;3;233;at_Risk;17514
5086;2021-03-31 21:47:33.005087;2021-03-31 21:47:33.005087;0;122;9;288;3;5;3;353;loyal_customers;17515
5087;2021-03-31 21:47:33.005088;2021-03-31 21:47:33.005088;0;3;6;1333;5;4;5;545;loyal_customers;17516
5088;2021-03-31 21:47:33.005089;2021-03-31 21:47:33.005089;0;254;1;15;2;2;1;221;hibernating;17517
5089;2021-03-31 21:47:33.005090;2021-03-31 21:47:33.005090;0;428;2;405;1;3;4;134;at_Risk;17518
5090;2021-03-31 21:47:33.005091;2021-03-31 21:47:33.005091;0;19;15;1291;5;5;5;555;champions;17519
5091;2021-03-31 21:47:33.005092;2021-03-31 21:47:33.005092;0;56;1;168;4;2;3;423;at_Risk;17520
5092;2021-03-31 21:47:33.005093;2021-03-31 21:47:33.005093;0;201;4;202;3;4;3;343;loyal_customers;17521
5093;2021-03-31 21:47:33.005094;2021-03-31 21:47:33.005094;0;96;5;879;3;4;5;345;loyal_customers;17522
5094;2021-03-31 21:47:33.005095;2021-03-31 21:47:33.005095;0;14;4;108;5;4;2;542;potential_loyalists;17523
5095;2021-03-31 21:47:33.005096;2021-03-31 21:47:33.005096;0;363;1;0;2;2;1;221;hibernating;17524
5096;2021-03-31 21:47:33.005097;2021-03-31 21:47:33.005097;0;362;3;0;2;3;1;231;at_Risk;17525
5097;2021-03-31 21:47:33.005098;2021-03-31 21:47:33.005098;0;214;12;786;2;5;4;254;cant_loose;17526
5098;2021-03-31 21:47:33.005099;2021-03-31 21:47:33.005099;0;56;4;1837;4;4;5;445;loyal_customers;17527
5099;2021-03-31 21:47:33.005100;2021-03-31 21:47:33.005100;0;1;7;1390;5;4;5;545;loyal_customers;17528
5100;2021-03-31 21:47:33.005101;2021-03-31 21:47:33.005101;0;406;2;70;2;3;2;232;at_Risk;17529
